"Date" "IBM.Open" "IBM.High" "IBM.Low" "IBM.Close" "IBM.Adjusted" "IBM.Volume"
6961 1989-10-09 26.9375 27.3125 26.9375 27.3125 13.331951 3172000
6962 1989-10-10 27.3125 27.34375 26.96875 27.0625 13.209913 4258000
6963 1989-10-11 27.0 27.0625 26.875 26.9375 13.14889 4696400
6964 1989-10-12 26.90625 26.9375 26.8125 26.90625 13.133645 4170400
6965 1989-10-13 26.84375 27.0 24.96875 25.5 12.447219 9716800
6966 1989-10-16 24.625 26.9375 24.4375 25.75 12.569249 21450800
6967 1989-10-17 25.5 25.71875 25.125 25.5625 12.477722 11628400
6968 1989-10-18 25.4375 25.75 25.375 25.4375 12.416706 6253200
6969 1989-10-19 25.875 26.34375 25.78125 26.03125 12.706532 8906400
6970 1989-10-20 26.03125 26.15625 25.875 26.0625 12.721786 7726400
6971 1989-10-23 26.0625 26.1875 25.84375 25.875 12.630263 5800000
6972 1989-10-24 25.8125 26.125 25.25 25.75 12.569249 8082000
6973 1989-10-25 25.4375 25.6875 25.4375 25.46875 12.431962 4377200
6974 1989-10-26 25.28125 25.4375 25.125 25.1875 12.294682 6823600
6975 1989-10-27 25.0625 25.21875 24.875 24.96875 12.187899 8436400
6976 1989-10-30 25.125 25.1875 24.84375 24.875 12.142133 4741600
6977 1989-10-31 25.0 25.34375 24.96875 25.0625 12.233665 7036000
6978 1989-11-01 25.0625 25.09375 24.90625 25.0 12.203152 7224400
6979 1989-11-02 24.78125 24.90625 24.1875 24.46875 12.090124 10778000
6980 1989-11-03 24.46875 24.71875 24.46875 24.625 12.167329 4481600
6981 1989-11-06 24.53125 24.53125 24.125 24.15625 11.93572 8018400
6982 1989-11-07 24.125 24.4375 24.0625 24.34375 12.028364 5996400
6983 1989-11-08 24.40625 24.5 24.1875 24.1875 11.951161 6315200
6984 1989-11-09 24.21875 24.375 24.125 24.34375 12.028364 6111600
6985 1989-11-10 24.46875 24.65625 24.40625 24.53125 12.12101 5310400
6986 1989-11-13 24.59375 24.71875 24.4375 24.5625 12.136444 5713600
6987 1989-11-14 24.6875 24.8125 24.4375 24.5 12.10556 6759600
6988 1989-11-15 24.59375 24.625 24.28125 24.46875 12.090124 5221200
6989 1989-11-16 24.5 24.5625 24.0 24.28125 11.997486 7245200
6990 1989-11-17 24.25 24.9375 24.1875 24.78125 12.244534 9109200
6991 1989-11-20 24.78125 24.84375 24.5 24.6875 12.19821 4998800
6992 1989-11-21 24.75 24.9375 24.625 24.875 12.290857 4511600
6993 1989-11-22 24.90625 25.125 24.84375 25.03125 12.36806 4517600
6994 1989-11-24 25.0625 25.1875 25.0625 25.09375 12.398946 2555200
6995 1989-11-27 25.125 25.1875 24.5625 24.84375 12.275412 4981600
6996 1989-11-28 24.78125 24.84375 24.625 24.71875 12.213656 4630800
6997 1989-11-29 24.625 24.65625 24.375 24.4375 12.074688 3826000
6998 1989-11-30 24.375 24.53125 24.21875 24.40625 12.059245 4005200
6999 1989-12-01 24.40625 24.53125 24.21875 24.28125 11.997486 5736800
7000 1989-12-04 24.34375 24.875 24.34375 24.8125 12.259975 8107600
7001 1989-12-05 25.4375 25.46875 24.90625 24.90625 12.306293 8866800
7002 1989-12-06 24.75 24.8125 24.625 24.65625 12.18277 5335200
7003 1989-12-07 24.71875 24.8125 24.40625 24.5 12.10556 5524800
7004 1989-12-08 24.5 24.53125 24.125 24.21875 11.966601 4910400
7005 1989-12-11 24.15625 24.1875 23.875 24.03125 11.873959 6948800
7006 1989-12-12 24.03125 24.25 23.90625 24.25 11.982047 8408400
7007 1989-12-13 24.21875 24.34375 23.90625 23.96875 11.843075 5335600
7008 1989-12-14 23.78125 23.875 23.75 23.78125 11.750434 5546000
7009 1989-12-15 23.8125 23.8125 23.5 23.75 11.734988 12173200
7010 1989-12-18 23.65625 23.8125 23.34375 23.40625 11.565146 7727600
7011 1989-12-19 23.40625 23.8125 23.34375 23.6875 11.704109 8968800
7012 1989-12-20 23.71875 23.78125 23.46875 23.65625 11.688669 6065200
7013 1989-12-21 23.625 23.84375 23.59375 23.78125 11.750434 7221600
7014 1989-12-22 23.8125 23.9375 23.78125 23.84375 11.781313 4020400
7015 1989-12-26 23.78125 23.875 23.5625 23.625 11.673223 2728800
7016 1989-12-27 23.6875 23.84375 23.625 23.6875 11.704109 4662800
7017 1989-12-28 23.71875 23.78125 23.5 23.53125 11.626903 4769200
7018 1989-12-29 23.5625 23.65625 23.5 23.53125 11.626903 6549600
7019 1990-01-02 23.6875 24.53125 23.625 24.5 12.10556 7041600
7020 1990-01-03 24.6875 24.875 24.59375 24.71875 12.213656 9464000
7021 1990-01-04 24.75 25.09375 24.71875 25.0 12.352612 9674800
7022 1990-01-05 24.96875 25.40625 24.875 24.9375 12.321739 7570000
7023 1990-01-08 24.8125 25.21875 24.8125 25.09375 12.398946 4625200
7024 1990-01-09 25.125 25.3125 24.84375 24.84375 12.275412 7048000
7025 1990-01-10 24.875 25.0 24.65625 24.75 12.229096 5945600
7026 1990-01-11 24.875 25.09375 24.84375 24.96875 12.337177 5905600
7027 1990-01-12 24.65625 24.8125 24.40625 24.46875 12.090124 5390800
7028 1990-01-15 24.40625 24.59375 24.3125 24.53125 12.12101 4035600
7029 1990-01-16 24.375 25.09375 24.375 25.03125 12.36806 8220400
7030 1990-01-17 25.09375 25.21875 24.59375 24.71875 12.213656 8926000
7031 1990-01-18 24.5 24.90625 24.40625 24.875 12.290857 6926400
7032 1990-01-19 24.9375 24.96875 24.625 24.65625 12.18277 6594800
7033 1990-01-22 24.6875 24.78125 24.125 24.15625 11.93572 6882800
7034 1990-01-23 24.25 24.5625 24.15625 24.1875 11.951161 5922800
7035 1990-01-24 23.9375 24.46875 23.875 24.375 12.04381 9820400
7036 1990-01-25 24.46875 24.46875 23.75 23.96875 11.843075 6792400
7037 1990-01-26 24.03125 24.3125 23.78125 24.21875 11.966601 7345600
7038 1990-01-29 24.34375 24.4375 23.875 24.3125 12.012928 5153600
7039 1990-01-30 24.34375 24.40625 23.9375 24.3125 12.012928 8646800
7040 1990-01-31 24.5 24.65625 24.40625 24.65625 12.18277 8452000
7041 1990-02-01 24.65625 24.9375 24.4375 24.4375 12.074688 6903600
7042 1990-02-02 24.46875 24.6875 24.46875 24.59375 12.15189 6064400
7043 1990-02-05 24.40625 24.96875 24.375 24.90625 12.459545 5299200
7044 1990-02-06 24.90625 25.34375 24.65625 25.25 12.631513 10808000
7045 1990-02-07 25.1875 25.9375 25.15625 25.78125 12.897275 12057600
7046 1990-02-08 25.90625 25.96875 25.46875 25.6875 12.850372 7932000
7047 1990-02-09 25.71875 25.8125 25.5 25.625 12.819115 5061600
7048 1990-02-12 25.59375 25.59375 25.15625 25.28125 12.647147 4766400
7049 1990-02-13 25.46875 25.8125 25.3125 25.8125 12.912911 7168400
7050 1990-02-14 25.84375 26.0625 25.8125 25.9375 12.975444 6006800
7051 1990-02-15 26.03125 26.15625 25.9375 25.9375 12.975444 5704000
7052 1990-02-16 26.125 26.125 25.84375 25.875 12.944177 8805600
7053 1990-02-20 25.65625 25.78125 25.5625 25.71875 12.866013 5599600
7054 1990-02-21 25.5625 26.28125 25.5 26.21875 13.116139 8096400
7055 1990-02-22 26.25 26.375 25.8125 25.8125 12.912911 9185600
7056 1990-02-23 25.6875 25.96875 25.5 25.65625 12.834746 6251600
7057 1990-02-26 25.75 26.03125 25.625 26.0 13.00671 5486000
7058 1990-02-27 26.03125 26.375 25.90625 25.9375 12.975444 6890800
7059 1990-02-28 25.90625 26.15625 25.78125 25.96875 12.991068 5761200
7060 1990-03-01 25.9375 26.09375 25.84375 26.0 13.00671 4490800
7061 1990-03-02 26.0 26.34375 26.0 26.21875 13.116139 5690000
7062 1990-03-05 26.21875 26.46875 26.15625 26.25 13.131768 5509200
7063 1990-03-06 26.3125 26.4375 26.0625 26.4375 13.22557 5100800
7064 1990-03-07 26.5 26.5625 26.3125 26.375 13.19431 6158400
7065 1990-03-08 26.5 26.84375 26.5 26.75 13.381893 6947600
7066 1990-03-09 26.75 26.84375 26.5625 26.625 13.319361 7003200
7067 1990-03-12 26.625 26.9375 26.5625 26.9375 13.475693 6051200
7068 1990-03-13 26.875 27.0625 26.5625 26.5625 13.288098 8300800
7069 1990-03-14 26.71875 26.75 26.40625 26.5625 13.288098 4990800
7070 1990-03-15 26.65625 26.84375 26.625 26.75 13.381893 5328000
7071 1990-03-16 26.9375 27.1875 26.84375 27.15625 13.585135 10296400
7072 1990-03-19 27.03125 27.28125 26.84375 27.25 13.632029 6428800
7073 1990-03-20 27.21875 27.34375 26.96875 27.0 13.506961 7406400
7074 1990-03-21 27.125 27.125 26.78125 26.8125 13.413162 3389200
7075 1990-03-22 26.75 26.875 26.375 26.625 13.319361 4801200
7076 1990-03-23 26.5 26.53125 26.21875 26.25 13.131768 4597600
7077 1990-03-26 26.375 26.4375 26.03125 26.03125 13.022343 3350000
7078 1990-03-27 25.90625 26.1875 25.84375 26.125 13.069242 5292800
7079 1990-03-28 26.0625 26.46875 25.9375 26.46875 13.241199 5824400
7080 1990-03-29 26.5 26.71875 26.4375 26.5 13.256839 5656800
7081 1990-03-30 26.59375 26.6875 26.40625 26.53125 13.272469 5704000
7082 1990-04-02 26.28125 26.46875 26.25 26.46875 13.241199 5193200
7083 1990-04-03 26.5 26.6875 26.5 26.65625 13.335 4201600
7084 1990-04-04 26.65625 26.9375 26.46875 26.625 13.319361 6864800
7085 1990-04-05 26.6875 26.71875 26.46875 26.53125 13.272469 3473600
7086 1990-04-06 26.5625 26.59375 26.3125 26.46875 13.241199 3009200
7087 1990-04-09 26.40625 26.46875 26.3125 26.375 13.19431 3131200
7088 1990-04-10 26.3125 26.59375 26.28125 26.46875 13.241199 3739200
7089 1990-04-11 26.53125 26.625 26.46875 26.59375 13.303738 2580800
7090 1990-04-12 26.78125 27.0 26.75 26.78125 13.397539 3686400
7091 1990-04-16 27.5 27.8125 27.5 27.71875 13.866517 16482800
7092 1990-04-17 27.625 27.8125 27.46875 27.78125 13.897795 7657600
7093 1990-04-18 27.71875 27.71875 27.375 27.46875 13.741459 6124000
7094 1990-04-19 27.375 27.5625 27.28125 27.28125 13.647657 6110000
7095 1990-04-20 27.34375 27.375 27.0625 27.34375 13.678926 6626000
7096 1990-04-23 27.25 27.375 27.15625 27.34375 13.678926 5400800
7097 1990-04-24 27.40625 27.59375 27.21875 27.21875 13.616395 5226400
7098 1990-04-25 27.3125 27.53125 27.28125 27.34375 13.678926 4693600
7099 1990-04-26 27.46875 27.5 27.125 27.1875 13.60076 5529200
7100 1990-04-27 27.25 27.25 26.84375 26.84375 13.428797 3926400
7101 1990-04-30 26.75 27.3125 26.75 27.25 13.632029 6451600
7102 1990-05-01 27.375 27.40625 26.96875 27.0 13.506961 4664800
7103 1990-05-02 27.0 27.28125 27.0 27.28125 13.647657 4866400
7104 1990-05-03 27.375 27.53125 27.28125 27.3125 13.663298 6674800
7105 1990-05-04 27.15625 27.65625 27.0625 27.625 13.974404 6049200
7106 1990-05-07 27.625 27.84375 27.5625 27.625 13.974404 5220800
7107 1990-05-08 27.625 27.75 27.59375 27.6875 14.006014 4962000
7108 1990-05-09 27.6875 27.8125 27.59375 27.8125 14.069247 4860000
7109 1990-05-10 27.84375 28.21875 27.8125 28.09375 14.211519 7253200
7110 1990-05-11 28.40625 28.625 28.25 28.5 14.417027 10189200
7111 1990-05-14 28.53125 28.875 28.5 28.5625 14.448639 9242400
7112 1990-05-15 28.46875 28.90625 28.4375 28.90625 14.62253 5944000
7113 1990-05-16 28.8125 28.9375 28.65625 28.84375 14.590912 7046000
7114 1990-05-17 28.96875 29.0625 28.78125 29.03125 14.685764 6090400
7115 1990-05-18 28.96875 29.0625 28.8125 28.84375 14.590912 7080800
7116 1990-05-21 28.78125 29.34375 28.78125 29.25 14.796417 6942400
7117 1990-05-22 29.375 29.4375 29.15625 29.4375 14.891275 7734400
7118 1990-05-23 29.375 29.6875 29.3125 29.6875 15.017738 6812400
7119 1990-05-24 29.6875 29.71875 29.46875 29.6875 15.017738 5781200
7120 1990-05-25 29.40625 29.5 29.03125 29.0625 14.701573 4594800
7121 1990-05-29 29.25 29.96875 29.1875 29.9375 15.144197 7840400
7122 1990-05-30 30.0 30.53125 29.90625 30.21875 15.286469 11428000
7123 1990-05-31 29.9375 30.21875 29.875 30.0 15.175821 7963600
7124 1990-06-01 30.125 30.1875 29.75 29.875 15.112582 6168000
7125 1990-06-04 29.875 30.21875 29.8125 30.09375 15.223241 5193200
7126 1990-06-05 30.125 30.46875 30.03125 30.1875 15.270664 9407600
7127 1990-06-06 30.09375 30.5625 30.09375 30.15625 15.254854 6174000
7128 1990-06-07 30.3125 30.375 29.9375 30.15625 15.254854 5949600
7129 1990-06-08 30.21875 30.21875 29.65625 29.6875 15.017738 5725200
7130 1990-06-11 29.65625 30.0625 29.65625 29.96875 15.160013 4326800
7131 1990-06-12 30.03125 30.21875 29.8125 30.0625 15.207437 5504800
7132 1990-06-13 30.125 30.53125 30.0625 30.34375 15.349714 8964000
7133 1990-06-14 30.3125 30.46875 30.03125 30.21875 15.286469 6793200
7134 1990-06-15 30.09375 30.3125 30.03125 30.09375 15.223241 8447600
7135 1990-06-18 30.0625 30.1875 29.65625 29.65625 15.001926 5968000
7136 1990-06-19 29.71875 29.78125 29.46875 29.6875 15.017738 5782400
7137 1990-06-20 29.6875 29.78125 29.3125 29.5 14.922882 4044800
7138 1990-06-21 29.5 29.78125 29.375 29.78125 15.065156 4004800
7139 1990-06-22 29.75 29.875 29.0625 29.0625 14.701573 4800400
7140 1990-06-25 29.15625 29.3125 29.125 29.15625 14.748996 4504800
7141 1990-06-26 29.40625 29.5 29.125 29.1875 14.764805 5017600
7142 1990-06-27 29.21875 29.53125 29.1875 29.5 14.922882 4606800
7143 1990-06-28 29.5625 29.59375 29.375 29.40625 14.875472 3215200
7144 1990-06-29 29.40625 29.53125 29.34375 29.375 14.859657 3414800
7145 1990-07-02 29.375 29.6875 29.34375 29.625 14.986118 3664000
7146 1990-07-03 29.65625 29.6875 29.40625 29.40625 14.875472 2336400
7147 1990-07-05 29.375 29.40625 29.21875 29.34375 14.843858 3399200
7148 1990-07-06 29.28125 29.625 29.25 29.5 14.922882 2834400
7149 1990-07-09 29.53125 29.8125 29.46875 29.75 15.049357 3667200
7150 1990-07-10 29.8125 29.9375 29.4375 29.4375 14.891275 4976000
7151 1990-07-11 29.53125 29.8125 29.46875 29.78125 15.065156 4100000
7152 1990-07-12 29.75 30.09375 29.6875 30.0 15.175821 6945600
7153 1990-07-13 30.15625 30.53125 30.0625 30.25 15.302278 8621600
7154 1990-07-16 30.5 30.78125 30.3125 30.59375 15.476173 8924400
7155 1990-07-17 30.625 30.625 29.96875 30.1875 15.270664 6742800
7156 1990-07-18 30.21875 30.40625 29.96875 29.96875 15.160013 6736400
7157 1990-07-19 29.90625 30.03125 29.6875 30.0 15.175821 5743200
7158 1990-07-20 30.03125 30.0625 29.375 29.40625 14.875472 7034400
7159 1990-07-23 29.4375 29.4375 28.53125 28.96875 14.654151 8573200
7160 1990-07-24 28.96875 29.0 28.40625 28.6875 14.511875 6158000
7161 1990-07-25 28.625 28.875 28.5625 28.6875 14.511875 5458800
7162 1990-07-26 28.65625 28.65625 28.0625 28.28125 14.306367 5483600
7163 1990-07-27 28.1875 28.1875 27.65625 27.84375 14.085057 7385200
7164 1990-07-30 27.6875 28.09375 27.625 28.03125 14.179905 5922800
7165 1990-07-31 28.09375 28.21875 27.65625 27.875 14.100867 5477200
7166 1990-08-01 27.96875 28.09375 27.65625 27.90625 14.11668 6841200
7167 1990-08-02 27.25 27.6875 27.25 27.4375 13.879548 7474800
7168 1990-08-03 27.3125 27.375 25.9375 27.03125 13.674051 14196800
7169 1990-08-06 25.96875 26.09375 25.625 25.96875 13.285239 9140000
7170 1990-08-07 26.15625 26.25 25.625 25.75 13.173335 8947200
7171 1990-08-08 25.75 25.96875 25.71875 25.78125 13.189314 7539200
7172 1990-08-09 25.875 25.96875 25.75 25.8125 13.205307 5054800
7173 1990-08-10 25.8125 25.90625 25.375 25.5 13.045428 5794000
7174 1990-08-13 25.375 26.0 25.25 25.9375 13.269256 6331200
7175 1990-08-14 25.90625 26.28125 25.78125 26.09375 13.349185 6623600
7176 1990-08-15 26.28125 26.3125 26.125 26.25 13.429125 6059600
7177 1990-08-16 26.0625 26.4375 25.9375 25.9375 13.269256 8125600
7178 1990-08-17 25.75 25.84375 25.1875 25.34375 12.965499 10562400
7179 1990-08-20 25.5 25.6875 25.46875 25.5625 13.077403 4955200
7180 1990-08-21 25.15625 25.4375 24.9375 25.125 12.85359 9559600
7181 1990-08-22 25.1875 25.25 24.71875 24.75 12.661747 7892000
7182 1990-08-23 24.1875 24.59375 24.125 24.21875 12.389968 9709600
7183 1990-08-24 24.625 25.25 24.46875 25.09375 12.837598 8158400
7184 1990-08-27 25.75 26.09375 25.6875 26.09375 13.349185 6300400
7185 1990-08-28 25.96875 26.03125 25.84375 25.90625 13.253262 3872400
7186 1990-08-29 25.875 26.09375 25.6875 25.96875 13.285239 4578800
7187 1990-08-30 25.96875 26.03125 25.34375 25.4375 13.013462 4320400
7188 1990-08-31 25.40625 25.46875 25.09375 25.46875 13.029446 3541600
7189 1990-09-04 25.25 25.65625 25.1875 25.625 13.109384 4802000
7190 1990-09-05 25.71875 25.96875 25.5625 25.625 13.109384 5810400
7191 1990-09-06 25.71875 25.875 25.375 25.59375 13.09339 5388000
7192 1990-09-07 25.46875 26.375 25.46875 26.375 13.493073 6538800
7193 1990-09-10 26.625 26.90625 26.375 26.46875 13.541031 6437600
7194 1990-09-11 26.59375 26.9375 26.46875 26.875 13.748874 5752800
7195 1990-09-12 27.09375 27.09375 26.78125 26.96875 13.796829 4771600
7196 1990-09-13 26.9375 26.9375 26.1875 26.25 13.429125 4308000
7197 1990-09-14 26.21875 26.25 25.90625 26.09375 13.349185 5390400
7198 1990-09-17 26.0625 26.4375 26.03125 26.28125 13.44511 3579600
7199 1990-09-18 26.3125 26.90625 26.28125 26.8125 13.716891 6796800
7200 1990-09-19 26.96875 27.3125 26.875 27.09375 13.86077 8756400
7201 1990-09-20 27.03125 27.25 26.65625 26.96875 13.796829 4854000
7202 1990-09-21 26.90625 26.96875 26.375 26.6875 13.652943 8846000
7203 1990-09-24 26.5625 26.5625 26.125 26.25 13.429125 7974800
7204 1990-09-25 26.3125 26.625 26.21875 26.59375 13.604982 6181200
7205 1990-09-26 26.625 26.6875 26.0625 26.34375 13.477087 6977600
7206 1990-09-27 26.4375 26.65625 25.71875 26.09375 13.349185 6756400
7207 1990-09-28 25.78125 26.78125 25.71875 26.59375 13.604982 7900400
7208 1990-10-01 26.78125 27.375 26.78125 27.25 13.940711 7405200
7209 1990-10-02 27.375 27.59375 27.0625 27.0625 13.844781 7572400
7210 1990-10-03 27.0625 27.25 26.78125 26.84375 13.732873 4406800
7211 1990-10-04 26.84375 27.0625 26.59375 26.96875 13.796829 4648000
7212 1990-10-05 26.625 27.25 26.5 27.0625 13.844781 6280000
7213 1990-10-08 27.1875 27.375 27.15625 27.375 14.004658 3605200
7214 1990-10-09 27.09375 27.15625 26.34375 26.34375 13.477087 5674400
7215 1990-10-10 26.40625 26.65625 25.71875 25.875 13.237281 9034400
7216 1990-10-11 25.9375 25.96875 24.9375 25.25 12.91754 12455200
7217 1990-10-12 25.4375 25.5 24.875 25.0625 12.821616 9232400
7218 1990-10-15 25.15625 25.21875 24.0625 24.8125 12.693716 12485600
7219 1990-10-16 24.84375 25.09375 24.5625 24.84375 12.709702 6760800
7220 1990-10-17 24.875 25.40625 24.84375 25.1875 12.885568 5321200
7221 1990-10-18 25.5 26.34375 25.4375 26.34375 13.477087 7466000
7222 1990-10-19 26.3125 27.25 26.15625 26.90625 13.764846 10602400
7223 1990-10-22 26.90625 27.1875 26.625 26.9375 13.780838 7673200
7224 1990-10-23 26.84375 27.0625 26.65625 26.6875 13.652943 5082800
7225 1990-10-24 26.6875 27.25 26.6875 27.15625 13.892745 6477600
7226 1990-10-25 27.25 27.3125 26.65625 27.03125 13.828807 6368000
7227 1990-10-26 26.84375 26.875 26.625 26.71875 13.668939 4984400
7228 1990-10-29 26.625 26.96875 26.28125 26.5 13.557018 5254400
7229 1990-10-30 26.53125 26.71875 26.21875 26.59375 13.604982 6556000
7230 1990-10-31 26.625 26.65625 26.1875 26.375 13.493073 5810000
7231 1990-11-01 26.34375 26.84375 26.21875 26.8125 13.716891 4935600
7232 1990-11-02 26.8125 27.15625 26.8125 27.09375 13.86077 7161200
7233 1990-11-05 26.84375 27.03125 26.625 26.96875 13.952604 4834800
7234 1990-11-06 26.96875 27.25 26.90625 26.96875 13.952604 6374000
7235 1990-11-07 27.0 27.0625 26.5625 26.625 13.774755 5603200
7236 1990-11-08 26.625 26.90625 26.5625 26.875 13.904101 6476800
7237 1990-11-09 27.125 27.5625 26.96875 27.5625 14.259794 9096800
7238 1990-11-12 27.71875 28.3125 27.6875 28.25 14.615471 14173200
7239 1990-11-13 28.25 28.375 28.0 28.0 14.486134 8526000
7240 1990-11-14 28.125 28.5 28.125 28.375 14.680147 7875600
7241 1990-11-15 28.3125 28.40625 28.125 28.15625 14.566968 6158800
7242 1990-11-16 28.25 28.53125 28.0 28.40625 14.696316 9078800
7243 1990-11-19 28.53125 28.71875 28.5 28.6875 14.841819 7443200
7244 1990-11-20 28.6875 28.78125 28.3125 28.34375 14.663978 8001200
7245 1990-11-21 28.3125 28.53125 28.09375 28.53125 14.760983 5251600
7246 1990-11-23 28.46875 28.5625 28.15625 28.15625 14.566968 1862000
7247 1990-11-26 28.0 28.5625 27.90625 28.46875 14.728651 4661600
7248 1990-11-27 28.46875 28.53125 28.15625 28.375 14.680147 6126000
7249 1990-11-28 28.25 28.46875 28.09375 28.09375 14.534636 5276800
7250 1990-11-29 28.125 28.21875 27.90625 28.0 14.486134 4782800
7251 1990-11-30 27.90625 28.625 27.8125 28.40625 14.696316 7217600
7252 1990-12-03 28.625 28.625 28.25 28.34375 14.663978 6280800
7253 1990-12-04 28.34375 28.75 28.25 28.6875 14.841819 5831600
7254 1990-12-05 28.53125 28.71875 28.4375 28.65625 14.825662 5938000
7255 1990-12-06 28.96875 29.0 27.8125 27.875 14.421467 13558400
7256 1990-12-07 27.875 28.21875 27.6875 28.125 14.550815 7637600
7257 1990-12-10 28.0625 28.4375 28.03125 28.34375 14.663978 4695200
7258 1990-12-11 28.25 28.28125 28.09375 28.21875 14.599314 3991600
7259 1990-12-12 28.21875 28.625 28.15625 28.59375 14.793328 5887600
7260 1990-12-13 28.59375 28.65625 28.21875 28.21875 14.599314 4372400
7261 1990-12-14 28.0 28.125 27.75 27.8125 14.389123 5740800
7262 1990-12-17 27.71875 27.9375 27.65625 27.875 14.421467 3819600
7263 1990-12-18 27.875 28.375 27.875 28.375 14.680147 6467200
7264 1990-12-19 28.25 28.5 28.03125 28.1875 14.583138 9855600
7265 1990-12-20 28.0625 28.65625 28.0625 28.4375 14.712477 7584000
7266 1990-12-21 28.5 28.59375 28.34375 28.46875 14.728651 8338400
7267 1990-12-24 28.46875 28.5625 28.4375 28.46875 14.728651 1365200
7268 1990-12-26 28.5 28.5625 28.375 28.375 14.680147 1587200
7269 1990-12-27 28.3125 28.46875 28.25 28.40625 14.696316 2856400
7270 1990-12-28 28.40625 28.46875 28.3125 28.34375 14.663978 2912800
7271 1990-12-31 28.34375 28.375 28.21875 28.25 14.615471 1845200
7272 1991-01-02 28.21875 28.4375 28.03125 28.03125 14.502299 4150800
7273 1991-01-03 28.09375 28.46875 28.0625 28.125 14.550815 5229600
7274 1991-01-04 28.1875 28.25 27.96875 28.03125 14.502299 4340400
7275 1991-01-07 27.84375 27.96875 27.5 27.5625 14.259794 4757600
7276 1991-01-08 27.59375 27.59375 27.1875 27.25 14.098115 6862000
7277 1991-01-09 27.4375 27.6875 26.6875 26.71875 13.82327 8312000
7278 1991-01-10 26.90625 27.09375 26.8125 27.09375 14.017273 3848000
7279 1991-01-11 26.96875 27.0625 26.9375 27.03125 13.984943 2434800
7280 1991-01-14 26.71875 26.78125 26.375 26.6875 13.807096 6986000
7281 1991-01-15 26.71875 26.9375 26.6875 26.875 13.904101 4672400
7282 1991-01-16 26.8125 27.3125 26.65625 27.28125 14.114277 6324000
7283 1991-01-17 28.75 29.03125 28.5625 28.9375 14.971164 17321600
7284 1991-01-18 28.8125 29.5625 28.71875 29.40625 15.213683 18370000
7285 1991-01-21 29.1875 30.03125 29.15625 29.90625 15.472351 8806000
7286 1991-01-22 29.84375 29.90625 29.4375 29.5 15.262175 7854800
7287 1991-01-23 29.46875 30.03125 29.46875 29.8125 15.423858 8844000
7288 1991-01-24 30.0 30.40625 29.96875 30.25 15.650198 11364800
7289 1991-01-25 30.28125 30.65625 30.125 30.65625 15.860379 9764400
7290 1991-01-28 30.625 31.25 30.59375 31.0625 16.07056 9913200
7291 1991-01-29 31.03125 31.34375 30.75 31.125 16.102892 7796800
7292 1991-01-30 31.1875 31.75 31.15625 31.75 16.426241 10097200
7293 1991-01-31 31.65625 31.78125 31.5625 31.6875 16.393906 6873200
7294 1991-02-01 31.625 31.90625 31.40625 31.71875 16.410072 7676400
7295 1991-02-04 31.5625 31.90625 31.40625 31.84375 16.633377 6212400
7296 1991-02-05 31.8125 32.125 31.75 32.125 16.780283 8708400
7297 1991-02-06 32.03125 32.5 32.0 32.46875 16.959831 9678400
7298 1991-02-07 32.5 32.75 32.09375 32.125 16.780283 10128000
7299 1991-02-08 32.21875 32.46875 32.0625 32.375 16.910872 7006800
7300 1991-02-11 32.46875 33.125 32.40625 33.09375 17.286312 7461200
7301 1991-02-12 32.875 33.46875 32.875 33.1875 17.335274 9489600
7302 1991-02-13 33.09375 33.75 33.0625 33.65625 17.580128 7695200
7303 1991-02-14 33.71875 34.0625 33.46875 33.75 17.629095 9941600
7304 1991-02-15 33.875 34.46875 33.84375 34.34375 17.939234 10955600
7305 1991-02-19 34.3125 34.9375 34.25 34.875 18.216726 9112400
7306 1991-02-20 34.5625 34.6875 34.46875 34.46875 18.00453 7416800
7307 1991-02-21 34.5 34.5625 33.875 33.875 17.694386 6262000
7308 1991-02-22 33.90625 34.25 33.15625 33.3125 17.400568 9536400
7309 1991-02-25 33.5625 33.78125 33.03125 33.40625 17.449535 7578800
7310 1991-02-26 33.1875 33.25 32.4375 32.4375 16.94352 8908400
7311 1991-02-27 32.5 32.71875 32.03125 32.71875 17.090431 8164800
7312 1991-02-28 32.8125 32.875 31.875 32.1875 16.812937 8634000
7313 1991-03-01 32.0625 32.875 32.03125 32.75 17.106745 7432400
7314 1991-03-04 32.8125 33.125 32.46875 32.65625 17.057777 4758400
7315 1991-03-05 32.65625 33.75 32.46875 33.375 17.433216 9935600
7316 1991-03-06 33.59375 33.71875 33.15625 33.21875 17.351603 8124000
7317 1991-03-07 33.1875 33.4375 32.90625 33.125 17.302626 4770400
7318 1991-03-08 33.28125 33.40625 32.75 32.8125 17.139389 5936000
7319 1991-03-11 32.5 32.625 32.1875 32.28125 16.8619 7217600
7320 1991-03-12 32.21875 32.3125 31.625 31.75 16.584402 8627200
7321 1991-03-13 31.75 32.40625 31.6875 32.28125 16.8619 6017600
7322 1991-03-14 32.3125 32.6875 31.625 32.03125 16.731316 7779600
7323 1991-03-15 31.9375 31.9375 31.5625 31.65625 16.535437 10766000
7324 1991-03-18 31.59375 32.03125 31.5625 31.96875 16.698669 5965200
7325 1991-03-19 29.6875 29.75 28.75 28.78125 15.033698 25338400
7326 1991-03-20 28.75 28.84375 28.375 28.53125 14.903111 16028400
7327 1991-03-21 28.6875 28.75 27.75 27.96875 14.609297 12931200
